domain,id,original_length,encoded_bytes,decoded_match,unsupported_char_count,verdict
RANDOMIZER,Hint::RHT_MARKET_10_BIG_POES::20,69,69,YES,0,PASS
RANDOMIZER,Hint::RHT_DEKU_THEATER_SKULL_MASK::21,47,47,YES,0,PASS
RANDOMIZER,Hint::RHT_DEKU_THEATER_MASK_OF_TRUTH::22,50,50,YES,0,PASS
RANDOMIZER,Hint::RHT_DEKU_THEATER_MASK_OF_TRUTH::23,64,64,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_OCARINA_OF_TIME_ITEM::24,61,61,YES,0,PASS
RANDOMIZER,Hint::RHT_DMT_TRADE_BROKEN_SWORD::25,43,43,YES,0,PASS
RANDOMIZER,Hint::RHT_DMT_TRADE_EYEDROPS::26,48,48,YES,0,PASS
RANDOMIZER,Hint::RHT_DMT_TRADE_CLAIM_CHECK::27,35,35,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_50_GOLD_SKULLTULA_REWARD::28,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_50_GOLD_SKULLTULA_REWARD::29,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_50_GOLD_SKULLTULA_REWARD::30,45,45,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_50_GOLD_SKULLTULA_REWARD::31,52,52,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_40_GOLD_SKULLTULA_REWARD::32,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_40_GOLD_SKULLTULA_REWARD::33,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_40_GOLD_SKULLTULA_REWARD::34,45,45,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_40_GOLD_SKULLTULA_REWARD::35,52,52,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_30_GOLD_SKULLTULA_REWARD::36,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_30_GOLD_SKULLTULA_REWARD::37,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_30_GOLD_SKULLTULA_REWARD::38,45,45,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_30_GOLD_SKULLTULA_REWARD::39,52,52,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_20_GOLD_SKULLTULA_REWARD::40,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_20_GOLD_SKULLTULA_REWARD::41,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_20_GOLD_SKULLTULA_REWARD::42,45,45,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_20_GOLD_SKULLTULA_REWARD::43,52,52,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_ANJU_AS_CHILD::44,47,47,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_ANJU_AS_CHILD::45,44,44,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_ANJU_AS_CHILD::46,39,39,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_TRADE_POCKET_CUCCO::47,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_TRADE_ODD_MUSHROOM::48,60,60,YES,0,PASS
RANDOMIZER,Hint::RHT_GC_DARUNIAS_JOY::49,48,48,YES,0,PASS
RANDOMIZER,Hint::RHT_GC_DARUNIAS_JOY::50,43,43,YES,0,PASS
RANDOMIZER,Hint::RHT_LW_SKULL_KID::51,43,43,YES,0,PASS
RANDOMIZER,Hint::RHT_LW_TRADE_COJIRO::52,52,52,YES,0,PASS
RANDOMIZER,Hint::RHT_LW_TRADE_ODD_POTION::53,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_LH_SUN::54,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_LH_SUN::55,48,48,YES,0,PASS
RANDOMIZER,Hint::RHT_LH_TRADE_FROG::56,70,70,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_REWARD::57,55,55,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_REWARD::58,33,33,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_REWARD::59,55,55,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_1::60,77,77,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_1::61,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_1::62,63,63,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_2::63,77,77,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_2::64,43,43,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_2::65,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_3::66,77,77,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_3::67,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_3::68,61,61,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_4::69,76,76,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_4::70,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_4::71,63,63,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_5::72,76,76,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_5::73,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_ITEM_5::74,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_1::75,77,77,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_1::76,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_1::77,63,63,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_2::78,77,77,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_2::79,43,43,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_2::80,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_3::81,73,73,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_3::82,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_3::83,61,61,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_4::84,72,72,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_4::85,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_4::86,63,63,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_5::87,72,72,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_5::88,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME_KEY_5::89,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_GF_HBA_1500_POINTS::90,72,72,YES,0,PASS
RANDOMIZER,Hint::RHT_GF_HBA_1500_POINTS::91,57,57,YES,0,PASS
RANDOMIZER,Hint::RHT_GRAVEYARD_HEART_PIECE_GRAVE_CHEST::92,61,61,YES,0,PASS
RANDOMIZER,Hint::RHT_GC_MAZE_LEFT_CHEST::93,57,57,YES,0,PASS
RANDOMIZER,Hint::RHT_GV_CHEST::94,57,57,YES,0,PASS
RANDOMIZER,Hint::RHT_GV_TRADE_SAW::95,50,50,YES,0,PASS
RANDOMIZER,Hint::RHT_GV_COW::96,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_HC_GS_STORMS_GROTTO::97,76,76,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_GS_COW_GROTTO::98,68,68,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_COW_GROTTO_COW::99,67,67,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_COW_GROTTO_COW::100,55,55,YES,0,PASS
RANDOMIZER,Hint::RHT_ZR_FROGS_OCARINA_GAME::101,67,67,YES,0,PASS
RANDOMIZER,Hint::RHT_ZR_FROGS_OCARINA_GAME::102,50,50,YES,0,PASS
RANDOMIZER,Hint::RHT_ZR_FROGS_OCARINA_GAME::103,61,61,YES,0,PASS
RANDOMIZER,Hint::RHT_ZR_FROGS_OCARINA_GAME::104,43,43,YES,0,PASS
RANDOMIZER,Hint::RHT_ZF_GS_HIDDEN_CAVE::105,70,70,YES,0,PASS
RANDOMIZER,Hint::RHT_WASTELAND_CHEST::106,49,49,YES,0,PASS
RANDOMIZER,Hint::RHT_WASTELAND_GS::107,48,48,YES,0,PASS
RANDOMIZER,Hint::RHT_GRAVEYARD_ROYAL_FAMILYS_TOMB_CHEST::108,65,65,YES,0,PASS
RANDOMIZER,Hint::RHT_ZF_BOTTOM_FREESTANDING_POH::109,46,46,YES,0,PASS
RANDOMIZER,Hint::RHT_GC_POT_FREESTANDING_POH::110,51,51,YES,0,PASS
RANDOMIZER,Hint::RHT_ZD_KING_ZORA_THAWED::111,49,49,YES,0,PASS
RANDOMIZER,Hint::RHT_ZD_KING_ZORA_THAWED::112,52,52,YES,0,PASS
RANDOMIZER,Hint::RHT_ZD_TRADE_PRESCRIPTION::113,53,53,YES,0,PASS
RANDOMIZER,Hint::RHT_DMC_DEKU_SCRUB::114,51,51,YES,0,PASS
RANDOMIZER,Hint::RHT_DMC_GS_CRATE::115,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_DEKU_TREE_MQ_AFTER_SPINNING_LOG_CHEST::116,69,69,YES,0,PASS
RANDOMIZER,Hint::RHT_DEKU_TREE_MQ_AFTER_SPINNING_LOG_CHEST::117,66,66,YES,0,PASS
RANDOMIZER,Hint::RHT_DEKU_TREE_MQ_GS_BASEMENT_GRAVES_ROOM::118,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_DEKU_TREE_MQ_GS_BASEMENT_GRAVES_ROOM::119,59,59,YES,0,PASS
RANDOMIZER,Hint::RHT_DODONGOS_CAVERN_MQ_GS_SONG_OF_TIME_BLOCK_ROOM::120,82,82,YES,0,PASS
RANDOMIZER,Hint::RHT_DODONGOS_CAVERN_MQ_GS_SONG_OF_TIME_BLOCK_ROOM::121,72,72,YES,0,PASS
RANDOMIZER,Hint::RHT_JABU_JABUS_BELLY_BOOMERANG_CHEST::122,71,71,YES,0,PASS
RANDOMIZER,Hint::RHT_JABU_JABUS_BELLY_BOOMERANG_CHEST::123,69,69,YES,0,PASS
RANDOMIZER,Hint::RHT_JABU_JABUS_BELLY_MQ_GS_INVISIBLE_ENEMIES_ROOM::124,81,81,YES,0,PASS
RANDOMIZER,Hint::RHT_JABU_JABUS_BELLY_MQ_GS_INVISIBLE_ENEMIES_ROOM::125,79,79,YES,0,PASS
RANDOMIZER,Hint::RHT_JABU_JABUS_BELLY_MQ_COW::126,56,56,YES,0,PASS
RANDOMIZER,Hint::RHT_JABU_JABUS_BELLY_MQ_COW::127,54,54,YES,0,PASS
RANDOMIZER,Hint::RHT_FIRE_TEMPLE_SCARECROW_CHEST::128,68,68,YES,0,PASS
RANDOMIZER,Hint::RHT_FIRE_TEMPLE_SCARECROW_CHEST::129,69,69,YES,0,PASS
RANDOMIZER,Hint::RHT_FIRE_TEMPLE_MEGATON_HAMMER_CHEST::130,98,98,YES,0,PASS
RANDOMIZER,Hint::RHT_FIRE_TEMPLE_MEGATON_HAMMER_CHEST::131,88,88,YES,0,PASS
RANDOMIZER,Hint::RHT_FIRE_TEMPLE_MQ_CHEST_ON_FIRE::132,98,98,YES,0,PASS
RANDOMIZER,Hint::RHT_FIRE_TEMPLE_MQ_CHEST_ON_FIRE::133,88,88,YES,0,PASS
RANDOMIZER,Hint::RHT_FIRE_TEMPLE_MQ_GS_SKULL_ON_FIRE::134,73,73,YES,0,PASS
RANDOMIZER,Hint::RHT_FIRE_TEMPLE_MQ_GS_SKULL_ON_FIRE::135,63,63,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_RIVER_CHEST::136,64,64,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_RIVER_CHEST::137,55,55,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_BOSS_KEY_CHEST::138,74,74,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_BOSS_KEY_CHEST::139,65,65,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_GS_BEHIND_GATE::140,76,76,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_GS_BEHIND_GATE::141,67,67,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_MQ_FREESTANDING_KEY::142,67,67,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_MQ_FREESTANDING_KEY::143,58,58,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_MQ_GS_FREESTANDING_KEY_AREA::144,66,66,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_MQ_GS_FREESTANDING_KEY_AREA::145,57,57,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_MQ_GS_TRIPLE_WALL_TORCH::146,76,76,YES,0,PASS
RANDOMIZER,Hint::RHT_WATER_TEMPLE_MQ_GS_TRIPLE_WALL_TORCH::147,67,67,YES,0,PASS
RANDOMIZER,Hint::RHT_GERUDO_TRAINING_GROUND_UNDERWATER_SILVER_RUPEE_CHEST::148,71,71,YES,0,PASS
RANDOMIZER,Hint::RHT_GERUDO_TRAINING_GROUND_MQ_UNDERWATER_SILVER_RUPEE_CHEST::149,71,71,YES,0,PASS
RANDOMIZER,Hint::RHT_GERUDO_TRAINING_GROUND_MAZE_PATH_FINAL_CHEST::150,71,71,YES,0,PASS
RANDOMIZER,Hint::RHT_GERUDO_TRAINING_GROUND_MQ_ICE_ARROWS_CHEST::151,71,71,YES,0,PASS
RANDOMIZER,Hint::RHT_BOTTOM_OF_THE_WELL_LENS_OF_TRUTH_CHEST::152,46,46,YES,0,PASS
RANDOMIZER,Hint::RHT_BOTTOM_OF_THE_WELL_LENS_OF_TRUTH_CHEST::153,57,57,YES,0,PASS
RANDOMIZER,Hint::RHT_BOTTOM_OF_THE_WELL_LENS_OF_TRUTH_CHEST::154,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_BOTTOM_OF_THE_WELL_MQ_COMPASS_CHEST::155,46,46,YES,0,PASS
RANDOMIZER,Hint::RHT_BOTTOM_OF_THE_WELL_MQ_COMPASS_CHEST::156,57,57,YES,0,PASS
RANDOMIZER,Hint::RHT_BOTTOM_OF_THE_WELL_MQ_COMPASS_CHEST::157,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_SILVER_GAUNTLETS_CHEST::158,56,56,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_SILVER_GAUNTLETS_CHEST::159,51,51,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_MIRROR_SHIELD_CHEST::160,58,58,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_MQ_CHILD_HAMMER_SWITCH_CHEST::161,74,74,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_MQ_CHILD_HAMMER_SWITCH_CHEST::162,61,61,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_MQ_SYMPHONY_ROOM_CHEST::163,65,65,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_MQ_SYMPHONY_ROOM_CHEST::164,52,52,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_MQ_GS_SYMPHONY_ROOM::165,75,75,YES,0,PASS
RANDOMIZER,Hint::RHT_SPIRIT_TEMPLE_MQ_GS_SYMPHONY_ROOM::166,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_SHADOW_TEMPLE_INVISIBLE_FLOORMASTER_CHEST::167,60,60,YES,0,PASS
RANDOMIZER,Hint::RHT_SHADOW_TEMPLE_MQ_BOMB_FLOWER_CHEST::168,60,60,YES,0,PASS
RANDOMIZER,Hint::RHT_DESERT_COLOSSUS_TO_COLOSSUS_GROTTO::169,58,58,YES,0,PASS
RANDOMIZER,Hint::RHT_GV_GROTTO_LEDGE_TO_GV_OCTOROK_GROTTO::170,58,58,YES,0,PASS
RANDOMIZER,Hint::RHT_GC_GROTTO_PLATFORM_TO_GC_GROTTO::171,78,78,YES,0,PASS
RANDOMIZER,Hint::RHT_GERUDO_FORTRESS_TO_GF_STORMS_GROTTO::172,68,68,YES,0,PASS
RANDOMIZER,Hint::RHT_ZORAS_DOMAIN_TO_ZD_STORMS_GROTTO::173,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_HYRULE_CASTLE_GROUNDS_TO_HC_STORMS_GROTTO::174,57,57,YES,0,PASS
RANDOMIZER,Hint::RHT_GV_FORTRESS_SIDE_TO_GV_STORMS_GROTTO::175,50,50,YES,0,PASS
RANDOMIZER,Hint::RHT_DESERT_COLOSSUS_TO_COLOSSUS_GREAT_FAIRY_FOUNTAIN::176,59,59,YES,0,PASS
RANDOMIZER,Hint::RHT_GANONS_CASTLE_GROUNDS_TO_OGC_GREAT_FAIRY_FOUNTAIN::177,62,62,YES,0,PASS
RANDOMIZER,Hint::RHT_ZORAS_FOUNTAIN_TO_ZF_GREAT_FAIRY_FOUNTAIN::178,49,49,YES,0,PASS
RANDOMIZER,Hint::RHT_GV_FORTRESS_SIDE_TO_GV_CARPENTER_TENT::179,46,46,YES,0,PASS
RANDOMIZER,Hint::RHT_GRAVEYARD_WARP_PAD_REGION_TO_SHADOW_TEMPLE_ENTRYWAY::180,47,47,YES,0,PASS
RANDOMIZER,Hint::RHT_LAKE_HYLIA_TO_WATER_TEMPLE_LOBBY::181,72,72,YES,0,PASS
RANDOMIZER,Hint::RHT_GERUDO_FORTRESS_TO_GERUDO_TRAINING_GROUND_LOBBY::182,64,64,YES,0,PASS
RANDOMIZER,Hint::RHT_ZORAS_FOUNTAIN_TO_JABU_JABUS_BELLY_BEGINNING::183,58,58,YES,0,PASS
RANDOMIZER,Hint::RHT_KAKARIKO_VILLAGE_TO_BOTTOM_OF_THE_WELL::184,47,47,YES,0,PASS
RANDOMIZER,Hint::RHT_LINKS_POCKET::185,19,19,YES,0,PASS
RANDOMIZER,Hint::RHT_KOKIRI_FOREST::186,13,13,YES,0,PASS
RANDOMIZER,Hint::RHT_THE_LOST_WOODS::187,17,17,YES,0,PASS
RANDOMIZER,Hint::RHT_SACRED_FOREST_MEADOW::188,26,26,YES,0,PASS
RANDOMIZER,Hint::RHT_HYRULE_FIELD::189,15,15,YES,0,PASS
RANDOMIZER,Hint::RHT_LAKE_HYLIA::190,10,10,YES,0,PASS
RANDOMIZER,Hint::RHT_GERUDO_VALLEY::191,12,12,YES,0,PASS
RANDOMIZER,Hint::RHT_GERUDO_FORTRESS::192,16,16,YES,0,PASS
RANDOMIZER,Hint::RHT_HAUNTED_WASTELAND::193,16,16,YES,0,PASS
RANDOMIZER,Hint::RHT_DESERT_COLOSSUS::194,19,19,YES,0,PASS
RANDOMIZER,Hint::RHT_THE_MARKET::195,10,10,YES,0,PASS
RANDOMIZER,Hint::RHT_TEMPLE_OF_TIME::196,17,17,YES,0,PASS
RANDOMIZER,Hint::RHT_CASTLE_GROUNDS::197,25,25,YES,0,PASS
RANDOMIZER,Hint::RHT_HYRULE_CASTLE::198,18,18,YES,0,PASS
RANDOMIZER,Hint::RHT_OUTSIDE_GANONS_CASTLE::199,27,27,YES,0,PASS
RANDOMIZER,Hint::RHT_KAKARIKO_VILLAGE::200,15,15,YES,0,PASS
RANDOMIZER,Hint::RHT_THE_GRAVEYARD::201,13,13,YES,0,PASS
RANDOMIZER,Hint::RHT_DEATH_MOUNTAIN_TRAIL::202,27,27,YES,0,PASS
RANDOMIZER,Hint::RHT_GORON_CITY::203,12,12,YES,0,PASS
RANDOMIZER,Hint::RHT_DEATH_MOUNTAIN_CRATER::204,27,27,YES,0,PASS
RANDOMIZER,Hint::RHT_ZORAS_RIVER::205,8,8,YES,0,PASS
RANDOMIZER,Hint::RHT_ZORAS_DOMAIN::206,12,12,YES,0,PASS
RANDOMIZER,Hint::RHT_ZORAS_FOUNTAIN::207,11,11,YES,0,PASS
RANDOMIZER,Hint::RHT_LON_LON_RANCH::208,14,14,YES,0,PASS
RANDOMIZER,Hint::RHT_KF_LINKS_HOUSE::209,12,12,YES,0,PASS
RANDOMIZER,Hint::RHT_KF_MIDOS_HOUSE::210,12,12,YES,0,PASS
RANDOMIZER,Hint::RHT_KF_SARIAS_HOUSE::211,13,13,YES,0,PASS
RANDOMIZER,Hint::RHT_KF_HOUSE_OF_TWINS::212,24,24,YES,0,PASS
RANDOMIZER,Hint::RHT_KF_KNOW_IT_ALL_HOUSE::213,29,29,YES,0,PASS
RANDOMIZER,Hint::RHT_KF_KOKIRI_SHOP::214,18,18,YES,0,PASS
RANDOMIZER,Hint::RHT_LH_LAB::215,25,25,YES,0,PASS
RANDOMIZER,Hint::RHT_LH_FISHING_POND::216,22,22,YES,0,PASS
RANDOMIZER,Hint::RHT_GV_CARPENTER_TENT::217,29,29,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_GUARD_HOUSE::218,23,23,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_MASK_SHOP::219,31,31,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_BOMBCHU_BOWLING::220,19,19,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_POTION_SHOP::221,35,35,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_TREASURE_CHEST_GAME::222,32,32,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_BOMBCHU_SHOP::223,19,19,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_MAN_IN_GREEN_HOUSE::224,24,24,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_WINDMILL::225,11,11,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_CARPENTER_BOSS_HOUSE::226,29,29,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_HOUSE_OF_SKULLTULA::227,22,22,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_IMPAS_HOUSE::228,12,12,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_IMPAS_HOUSE_BACK::229,24,24,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_ODD_POTION_BUILDING::230,33,33,YES,0,PASS
RANDOMIZER,Hint::RHT_GRAVEYARD_DAMPES_HOUSE::231,15,15,YES,0,PASS
RANDOMIZER,Hint::RHT_GC_SHOP::232,17,17,YES,0,PASS
RANDOMIZER,Hint::RHT_ZD_SHOP::233,16,16,YES,0,PASS
RANDOMIZER,Hint::RHT_LLR_TALONS_HOUSE::234,13,13,YES,0,PASS
RANDOMIZER,Hint::RHT_LLR_STABLES::235,12,12,YES,0,PASS
RANDOMIZER,Hint::RHT_LLR_TOWER::236,18,18,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_BAZAAR::237,22,22,YES,0,PASS
RANDOMIZER,Hint::RHT_MARKET_SHOOTING_GALLERY::238,35,35,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_BAZAAR::239,22,22,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_POTION_SHOP_FRONT::240,35,35,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_POTION_SHOP_BACK::241,35,35,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_SHOOTING_GALLERY::242,30,30,YES,0,PASS
RANDOMIZER,Hint::RHT_COLOSSUS_GREAT_FAIRY_FOUNTAIN::243,21,21,YES,0,PASS
RANDOMIZER,Hint::RHT_HC_GREAT_FAIRY_FOUNTAIN::244,21,21,YES,0,PASS
RANDOMIZER,Hint::RHT_OGC_GREAT_FAIRY_FOUNTAIN::245,21,21,YES,0,PASS
RANDOMIZER,Hint::RHT_DMC_GREAT_FAIRY_FOUNTAIN::246,21,21,YES,0,PASS
RANDOMIZER,Hint::RHT_DMT_GREAT_FAIRY_FOUNTAIN::247,21,21,YES,0,PASS
RANDOMIZER,Hint::RHT_ZF_GREAT_FAIRY_FOUNTAIN::248,21,21,YES,0,PASS
RANDOMIZER,Hint::RHT_GRAVEYARD_SHIELD_GRAVE::249,30,30,YES,0,PASS
RANDOMIZER,Hint::RHT_GRAVEYARD_HEART_PIECE_GRAVE::250,40,40,YES,0,PASS
RANDOMIZER,Hint::RHT_GRAVEYARD_COMPOSERS_GRAVE::251,30,30,YES,0,PASS
RANDOMIZER,Hint::RHT_GRAVEYARD_DAMPES_GRAVE::252,14,14,YES,0,PASS
RANDOMIZER,Hint::RHT_DMT_COW_GROTTO::253,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_HC_STORMS_GROTTO::254,40,40,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_TEKTITE_GROTTO::255,34,34,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_NEAR_KAK_GROTTO::256,41,41,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_COW_GROTTO::257,30,30,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_REDEAD_GROTTO::258,30,30,YES,0,PASS
RANDOMIZER,Hint::RHT_SFM_WOLFOS_GROTTO::259,29,29,YES,0,PASS
RANDOMIZER,Hint::RHT_GV_OCTOROK_GROTTO::260,38,38,YES,0,PASS
RANDOMIZER,Hint::RHT_DEKU_THEATER::261,33,33,YES,0,PASS
RANDOMIZER,Hint::RHT_ZR_OPEN_GROTTO::262,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_DMC_UPPER_GROTTO::263,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_DMT_STORMS_GROTTO::264,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_KAK_OPEN_GROTTO::265,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_NEAR_MARKET_GROTTO::266,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_OPEN_GROTTO::267,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_SOUTHEAST_GROTTO::268,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_KF_STORMS_GROTTO::269,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_LW_NEAR_SHORTCUTS_GROTTO::270,20,20,YES,0,PASS
RANDOMIZER,Hint::RHT_HF_INSIDE_FENCE_GROTTO::271,30,30,YES,0,PASS
RANDOMIZER,Hint::RHT_LW_SCRUBS_GROTTO::272,40,40,YES,0,PASS
RANDOMIZER,Hint::RHT_COLOSSUS_GROTTO::273,13,13,YES,0,PASS
RANDOMIZER,Hint::RHT_ZR_STORMS_GROTTO::274,13,13,YES,0,PASS
RANDOMIZER,Hint::RHT_SFM_STORMS_GROTTO::275,13,13,YES,0,PASS
