id,plain_text,source_file,category,classification
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1745,HUD.AButton,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1749,HUD.StartButton,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1752,HUD.CUpButton,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1752,HUD.CUpButton.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1754,HUD.CDownButton,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1754,HUD.CDownButton.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1756,HUD.CLeftButton,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1756,HUD.CLeftButton.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1758,HUD.CRightButton,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1758,HUD.CRightButton.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1759,DpadEquips,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1763,HUD.Dpad,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1764,HUD.Dpad,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1767,HUD.Dpad.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1769,HUD.Dpad.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1772,HUD.Dpad,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1774,HUD.Dpad,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1778,Minimap,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1779,HUD.Minimap,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1784,HUD.SmallKey,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1788,HUD.Rupees,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1790,Carrots,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1790,HUD.Carrots,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1793,Timers,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1793,HUD.Timers,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1797,HUD.ArcheryScore,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1800,HUD.TitleCard.Map,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1804,HUD.TitleCard.Boss,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1808,HUD.IGT,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1815,HUD.EnemyHealthBar.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1817,HUD.EnemyHealthBar.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1820,HUD.EnemyHealthBar.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1825,HUD.EnemyHealthBar.PosType,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1829,HUD.EnemyHealthBar.,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1832,HUD.EnemyHealthBar.Width.Value,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1840,HUD.EnemyHealthBar.Width.Changed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1844,Reset##EnemyHealthBarWidth,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1846,HUD.EnemyHealthBar.Width.Value,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1847,HUD.EnemyHealthBar.Width.Changed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1873,DisableChanges,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1877,LetItSnow,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1885,Link.BodySize.Value,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1894,Link.BodySize.Changed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1898,Reset##Link_BodySize,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1900,Link.BodySize.Value,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1901,Link.BodySize.Changed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1922,Reset##Link_HeadScale,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1926,Link.SwordScale.Value,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1935,Link.SwordScale.Changed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1937,Reset##Link_SwordScale,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1937,Link.SwordScale,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1941,BunnyHood.EarLength,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1950,Reset##BunnyHood_EarLength,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1950,BunnyHood.EarLength,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1954,BunnyHood.EarSpread,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1963,Reset##BunnyHood_EarSpread,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1963,BunnyHood.EarSpread,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1967,Goron.NeckLength,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1976,Reset##Goron_NeckLength,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1976,Goron.NeckLength,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1980,UnfixGoronSpin,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1985,Fairies.Size,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1994,Reset##Fairies_Size,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1994,Fairies.Size,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1998,N64Logo.SpinSpeed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2007,Reset##N64Logo_SpinSpeed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2007,N64Logo.SpinSpeed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2011,Moon.Size,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2020,Reset##Moon_Size,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2020,Moon.Size,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2024,Kak.Windmill_Speed.Value,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2033,Kak.Windmill_Speed.Changed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2035,Reset##Kak_Windmill_Speed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2035,Kak.Windmill_Speed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2073,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2080,Equipment.BowTips,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2081,Equipment.BowHandle,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2084,Navi.IdleSecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2086,Navi.EnemySecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2088,Navi.NPCSecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2090,Navi.PropsSecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2092,Ivan.IdleSecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2094,SpinAttack.Level1Primary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2096,SpinAttack.Level2Primary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2143,Equipment.BowTips,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2144,Equipment.BowHandle,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2146,Navi.IdleSecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2148,Navi.EnemySecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2150,Navi.NPCSecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2152,Navi.PropsSecondary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2154,SpinAttack.Level1Primary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2156,SpinAttack.Level2Primary,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2158,Kaleido.ItemSelB,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2159,Kaleido.ItemSelC,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2160,Kaleido.ItemSelD,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2162,Kaleido.EquipSelB,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2163,Kaleido.EquipSelC,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2164,Kaleido.EquipSelD,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2166,Kaleido.MapSelDunB,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2167,Kaleido.MapSelDunC,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2168,Kaleido.MapSelDunD,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2170,Kaleido.QuestStatusB,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2171,Kaleido.QuestStatusC,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2172,Kaleido.QuestStatusD,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2174,Kaleido.MapSelectB,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2175,Kaleido.MapSelectC,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2176,Kaleido.MapSelectD,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2178,Kaleido.SaveB,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2179,Kaleido.SaveC,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2180,Kaleido.SaveD,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2196,Random##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2204,Rainbow##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2214,Locked##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2219,Reset##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2234,Random##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2238,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2246,Reset##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2258,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2267,Gamecube,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2272,Key.KeyringRing,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2275,Key.ForestSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
